FIPS,State,County,REDEMP_SNAPS12,REDEMP_SNAPS17,PCH_REDEMP_SNAPS_12_17,PCT_SNAP12*,PCT_SNAP17*,PCH_SNAP_12_17*,PC_SNAPBEN12,PC_SNAPBEN17,PCH_PC_SNAPBEN_12_17,SNAP_PART_RATE11*,SNAP_PART_RATE16*,SNAP_OAPP09*,SNAP_OAPP16*,SNAP_CAP09*,SNAP_CAP16*,SNAP_BBCE09*,SNAP_BBCE16*,SNAP_REPORTSIMPLE09*,SNAP_REPORTSIMPLE16*,PCT_NSLP12*,PCT_NSLP17*,PCH_NSLP_12_17*,PCT_FREE_LUNCH10,PCT_FREE_LUNCH15,PCT_REDUCED_LUNCH10,PCT_REDUCED_LUNCH15,PCT_SBP12*,PCT_SBP17*,PCH_SBP_12_17*,PCT_SFSP12*,PCT_SFSP17*,PCH_SFSP_12_17*,PC_WIC_REDEMP11,PC_WIC_REDEMP16,PCH_PC_WIC_REDEMP_11_16,REDEMP_WICS11,REDEMP_WICS16,PCH_REDEMP_WICS_11_16,PCT_WIC12*,PCT_WIC17*,PCH_WIC_12_17*,PCT_WICINFANTCHILD14*,PCT_WICINFANTCHILD16*,PCH_WICINFANTCHILD_14_16*,PCT_WICWOMEN14*,PCT_WICWOMEN16*,PCH_WICWOMEN_14_16*,PCT_CACFP12*,PCT_CACFP17*,PCH_CACFP_12_17*,FDPIR12,FDPIR15,PCH_FDPIR_12_15,FOOD_BANKS18
20007,KS,Barber,,"37,832.4552",,10.561041379869657,8.024978691253338,-2.536062688616319,5.49055814743042,3.1254541873931885,-43.07583999633789,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,27.068723702664798,30,14.446002805049089,15,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"53,781.5","28,833",-46.38862991333008,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20009,KS,Barton,"215,834.88860215055","143,428.62609836066",-33.5470613545045,10.561041379869657,8.024978691253338,-2.536062688616319,14.020529747009277,14.58868408203125,4.052302837371826,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,47.110494683310215,52.51798561151079,9.731853906611187,10.953817591088418,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,22.397993087768555,22.210067749023438,-0.8390275835990906,"103,381.6640625","99,560.3359375",-3.6963305473327637,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20011,KS,Bourbon,"366,859.406","236,710.1355371901",-35.47660720543442,10.561041379869657,8.024978691253338,-2.536062688616319,21.250728607177734,10.285346031188965,-51.600032806396484,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,50.83707635769702,51.100762066045725,11.147407104940791,11.26164267569856,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"111,436.3359375","100,459.3359375",-9.850467681884766,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20013,KS,Brown,"233,880.27900000004","192,697.41319148938",-17.60852432047537,10.561041379869657,8.024978691253338,-2.536062688616319,17.097482681274414,7.98672342300415,-53.287139892578125,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,45.86366644606221,50,11.118464592984779,10.408163265306122,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"80,456.3359375","92,903",15.470086097717285,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,2,2,0,0
20015,KS,Butler,"241,449.1668932039","156,940.69986206896",-35.00052127680943,10.561041379869657,8.024978691253338,-2.536062688616319,11.031240463256836,10.460590362548828,-5.173036575317383,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,22.371395301048018,22.70079435127979,8.438934173573532,6.8431891732862615,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,9.786879539489746,7.800729274749756,-20.294010162353516,"107,388.1640625","86,624.5",-19.33515167236328,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20017,KS,Chase,,,,10.561041379869657,8.024978691253338,-2.536062688616319,8.752735137939453,4.938501834869385,-43.57761764526367,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,25.25,28.24858757062147,14.249999999999998,7.062146892655368,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"16,609",29,-99.82539367675781,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20019,KS,Chautauqua,"54,244.41636363636","42,746.77432835821",-21.195991783194454,10.561041379869657,8.024978691253338,-2.536062688616319,12.894317626953125,11.695906639099121,-9.29410171508789,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,44.834307992202724,52.83993115318416,13.255360623781677,9.63855421686747,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"26,260.5","19,376.5",-26.214275360107422,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20021,KS,Cherokee,"195,956.704","118,080.95451428571",-39.7413040207669,10.561041379869657,8.024978691253338,-2.536062688616319,20.532426834106445,10.680254936218262,-47.98347473144531,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,47.620253164556964,49.69903166710286,13.696202531645572,12.928552734886157,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,17.833730697631836,15.499703407287598,-13.087712287902832,"95,218.75","78,397.5",-17.66590118408203,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20023,KS,Cheyenne,,,,10.561041379869657,8.024978691253338,-2.536062688616319,5.686789035797119,5.466517448425293,-3.8733911514282227,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,36.054421768707485,34.688995215311,14.73922902494331,13.397129186602871,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"17,324","11,241",-35.113136291503906,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20025,KS,Clark,,,,10.561041379869657,8.024978691253338,-2.536062688616319,8.121631622314453,3.617764472961426,-55.4552001953125,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,30.357142857142854,40.35874439461883,15.277777777777779,10.986547085201794,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"12,488","7,325",-41.34368896484375,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20027,KS,Clay,"105,436.43400000001","58,225.09",-44.777068238100696,10.561041379869657,8.024978691253338,-2.536062688616319,7.283456802368164,8.14693832397461,11.85538101196289,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,26.354029062087186,29.848594087959622,13.540290620871861,12.54506128334535,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"44,976","50,935",13.249288558959961,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20029,KS,Cloud,"202,415.74814814812","113,348.40222222223",-44.002182014384324,10.561041379869657,8.024978691253338,-2.536062688616319,10.438801765441895,8.60119342803955,-17.6036319732666,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,38.00813008130081,38.04809052333805,17.615176151761517,16.69024045261669,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"69,393.6640625","65,369.33203125",-5.799278736114502,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20031,KS,Coffey,"67,332.7363106796","40,831.212",-39.35904845512154,10.561041379869657,8.024978691253338,-2.536062688616319,10.706974983215332,4.3470330238342285,-59.39999008178711,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,31.73076923076923,29.607843137254903,12.439903846153847,10.784313725490197,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"60,922","27,135",-55.45943832397461,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20033,KS,Comanche,,,,10.561041379869657,8.024978691253338,-2.536062688616319,4.973822116851807,3.3519554138183594,-32.608055114746094,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,21.492537313432834,27.170868347338935,12.238805970149254,9.243697478991598,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"17,208","19,619",14.01092529296875,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20035,KS,Cowley,"316,470.05491525424","250,302.2584",-20.908075025604855,10.561041379869657,8.024978691253338,-2.536062688616319,17.99030876159668,15.04482364654541,-16.372621536254883,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,47.577519379844965,51.305353602115,11.482558139534884,12.888301387970918,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,22.78706932067871,18.60875701904297,-18.33633041381836,"137,641.5","110,774.8359375",-19.519304275512695,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20037,KS,Crawford,"367,871.717195122","230,255.93161643835",-37.408634354374996,10.561041379869657,8.024978691253338,-2.536062688616319,19.87468147277832,8.947327613830566,-54.98127746582031,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,48.19827440365421,48.810929330409856,10.590424632041955,8.062067802327542,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,19.20445442199707,18.634014129638672,-2.9703540802001953,"150,551.40625","145,636",-3.2649354934692383,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20039,KS,Decatur,,,,10.561041379869657,8.024978691253338,-2.536062688616319,7.457509517669678,3.6683998107910156,-50.80931854248047,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,28.64864864864865,33.532934131736525,15.675675675675677,11.976047904191617,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"37,887","28,586",-24.549318313598633,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20041,KS,Dickinson,"112,448.8701369863","66,697.35711340206",-40.68650309055956,10.561041379869657,8.024978691253338,-2.536062688616319,8.654382705688477,6.688004970550537,-22.72117805480957,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,27.919608908202065,37.483302164039536,16.023900054318304,12.610205717339031,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"90,801.6640625","56,714.66796875",-37.54005813598633,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20043,KS,Doniphan,"34,176.295999999995","37,803.14507462687",10.612177149410437,10.561041379869657,8.024978691253338,-2.536062688616319,9.245171546936035,4.367801189422607,-52.75586700439453,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,35.20309477756286,40.717736369910284,12.959381044487428,10.07591442374051,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"23,466.333984375","16,615",-29.196439743041992,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20045,KS,Douglas,"318,717.27187855786","164,881.3941747573",-48.267192046754616,10.561041379869657,8.024978691253338,-2.536062688616319,9.962608337402344,5.334884166717529,-46.450927734375,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,25.842385663876012,31.349621113143456,7.963744551304227,7.969689051476352,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,9.047926902770996,8.52364444732666,-5.794503688812256,"84,795.6640625","85,135.5859375",0.40087175369262695,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20047,KS,Edwards,,,,10.561041379869657,8.024978691253338,-2.536062688616319,9.53984260559082,7.431731700897217,-22.097963333129883,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,39.26247288503254,42.75534441805225,17.570498915401302,13.77672209026128,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"52,844","36,055",-31.770872116088867,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20049,KS,Elk,,,,10.561041379869657,8.024978691253338,-2.536062688616319,12.933733940124512,7.03896427154541,-45.57670593261719,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,48.22429906542056,50,14.205607476635516,13.692946058091287,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"13,948.5","7,290.5",-47.732730865478516,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20051,KS,Ellis,"221,718.2194117647","147,398.6052631579",-33.519849810170044,10.561041379869657,8.024978691253338,-2.536062688616319,7.532503128051758,5.585764408111572,-25.844512939453125,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,28.201742804330603,28.548770816812052,11.064166886717718,10.177108115252445,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,13.489396095275879,11.81273365020752,-12.429485321044922,"96,995.5","85,488.75",-11.863179206848145,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20053,KS,Ellsworth,"71,086.1676923077","39,260.00955223881",-44.77123914996592,10.561041379869657,8.024978691253338,-2.536062688616319,5.870361804962158,7.161664009094238,21.996978759765625,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,33.54632587859425,30.761209593326384,15.335463258785943,13.034410844629823,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"36,422","20,057",-44.93163299560547,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20055,KS,Finney,"495,002.93268292694","213,460.21703225808",-56.87697931903172,10.561041379869657,8.024978691253338,-2.536062688616319,15.349814414978027,12.972800254821777,-15.485621452331543,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,54.47116507121177,57.778536474337095,14.324071912211068,12.359166951177876,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,38.37226486206055,,"536,818","354,588.5",-33.94623565673828,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20057,KS,Ford,"366,952.0793846155","203,079.36949640285",-44.65779568902561,10.561041379869657,8.024978691253338,-2.536062688616319,13.739872932434082,13.40372085571289,-2.4465444087982178,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,64.70345963756178,69.32317230689745,12.040087863811094,10.126582278481013,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"545,148.3125","461,951.65625",-15.2612886428833,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20059,KS,Franklin,"361,378.8094915254","156,739.07018181818",-56.62748726126018,10.561041379869657,8.024978691253338,-2.536062688616319,17.168920516967773,5.9068121910095215,-65.59590148925781,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,40.51502145922747,44.700045105999095,10.53648068669528,9.562471808750564,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"139,874","106,438.3359375",-23.904130935668945,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20061,KS,Geary,"353,392.5309090909","206,628.4620224719",-41.53004267211679,10.561041379869657,8.024978691253338,-2.536062688616319,10.586584091186523,8.329641342163086,-21.31889533996582,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,39.29602639901004,41.10508280982296,22.617901828681426,19.446030839520272,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,42.67665481567383,,"570,158.3125","374,871.75",-34.251285552978516,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20063,KS,Gove,,,,10.561041379869657,8.024978691253338,-2.536062688616319,3.8276069164276123,3.230710744857788,-15.594500541687012,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,24.537037037037038,25.669642857142854,11.11111111111111,10.9375,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"12,579.5","14,777",17.468896865844727,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20065,KS,Graham,,,,10.561041379869657,8.024978691253338,-2.536062688616319,5.998452186584473,2.3046092987060547,-61.579933166503906,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,29.428571428571427,36.5,20.857142857142858,14.499999999999998,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"53,500","35,177",-34.248600006103516,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20067,KS,Grant,"168,717.13959183675","76,670.864",-54.55656480101345,10.561041379869657,8.024978691253338,-2.536062688616319,9.586738586425781,6.455399036407471,-32.66324234008789,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,46.51698330454807,49.861802100608074,11.226252158894647,12.216694306246545,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"116,169.5","192,389",65.610595703125,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20069,KS,Gray,"29,383.480000000003","12,222.75",-58.402646657237334,10.561041379869657,8.024978691253338,-2.536062688616319,5.503408432006836,3.0910820960998535,-43.83331298828125,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,31.46067415730337,33.92857142857143,11.15569823434992,10.884353741496598,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"58,666","26,718",-54.457435607910156,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20071,KS,Greeley,,,,10.561041379869657,8.024978691253338,-2.536062688616319,3.154574155807495,1.401120901107788,-55.584468841552734,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,35.12195121951219,40.74074074074074,11.219512195121952,20,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"25,070","18,167",-27.534902572631836,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20073,KS,Greenwood,"85,752.26816326534","61,985.00714285714",-27.71618935508186,10.561041379869657,8.024978691253338,-2.536062688616319,15.937856674194336,12.643584251403809,-20.66948127746582,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,45.37487828627069,49.89711934156379,12.950340798442065,9.25925925925926,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"56,571.5","29,726.5",-47.453224182128906,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20075,KS,Hamilton,,"37,633.0975",,10.561041379869657,8.024978691253338,-2.536062688616319,6.039554595947266,11.900252342224121,97.03857421875,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,52.156862745098046,52.57352941176471,9.607843137254903,12.867647058823529,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"73,783","48,472",-34.304649353027344,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20077,KS,Harper,"56,455.821714285725","53,988.1175",-4.37103586371375,10.561041379869657,8.024978691253338,-2.536062688616319,10.318949699401855,7.051281929016113,-31.666669845581055,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,48.507462686567166,49.47867298578199,14.832089552238806,11.848341232227488,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,,,,"36,440.66796875","35,570.66796875",-2.3874425888061523,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
20079,KS,Harvey,"241,023.96258620688","140,690.6529616725",-41.627939623907,10.561041379869657,8.024978691253338,-2.536062688616319,11.723017692565918,8.990948677062988,-23.30516815185547,67.095,76.875,1,1,0,0,0,0,1,1,69.6901077665937,64.83432869624583,-4.8557790703478645,35.55668703326545,39.06167633104902,13.662593346911066,11.15796872254437,20.705249406541913,23.0467917414584,2.341542334916486,3.858633659093011,5.417798131357297,1.559164472264286,17.980453491210938,13.051560401916504,-27.412508010864258,"124,734","90,671.796875",-27.307872772216797,2.591088230890481,1.8583263837469273,-0.7327618471435537,24.809000291000203,22.387115099414324,-2.4218851915858792,2.7244537649441667,2.3798812630690227,-0.344572501875144,1.7319853354017378,1.6361993640501962,-0.09578597135154165,0,0,0,0
