,FIPS,State,County,FFR11,FFR16,PCH_FFR_11_16,FFRPTH11,FFRPTH16,PCH_FFRPTH_11_16,FSR11,FSR16,PCH_FSR_11_16,FSRPTH11,FSRPTH16,PCH_FSRPTH_11_16,PC_FFRSALES07*,PC_FFRSALES12*,PC_FSRSALES07*,PC_FSRSALES12*,geo_type
2862,51087.0,VA,Henrico,255.0,272.0,6.666666667,0.820431644,0.83397977,1.651341266,242.0,283.0,16.94214876,0.778605717,0.8677068929999999,11.443683800999999,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2863,51089.0,VA,Henry,27.0,29.0,7.407407407000001,0.504173436,0.56197194,11.464012264,17.0,21.0,23.529411765,0.317442534,0.40694519799999995,28.194918770999998,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2864,51091.0,VA,Highland,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.328021248,1.356238698,2.12477396,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2865,51093.0,VA,Isle of Wight,21.0,18.0,-14.285714286,0.595086288,0.495540139,-16.728019255,20.0,21.0,5.0,0.566748845,0.578130162,2.008176412,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2866,51095.0,VA,James City,38.0,35.0,-7.894736842,0.556238656,0.472532368,-15.048628199000001,44.0,53.0,20.454545455,0.644065812,0.715549015,11.098742082000001,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2867,51097.0,VA,King and Queen,0.0,1.0,,0.0,0.141502759,,1.0,2.0,100.0,0.14314343,0.283005519,97.707655299,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2868,51099.0,VA,King George,15.0,12.0,-20.0,0.617843315,0.462998688,-25.062118991,10.0,14.0,40.0,0.411895543,0.540165136,31.141291766,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2869,51101.0,VA,King William,7.0,7.0,0.0,0.43709022799999997,0.42651718299999997,-2.418961735,12.0,15.0,25.0,0.7492975340000001,0.913965391,21.976297831,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2870,51103.0,VA,Lancaster,9.0,8.0,-11.111111111,0.798155374,0.742252737,-7.003979299,17.0,15.0,-11.764705882000001,1.507626818,1.391723882,-7.687773569,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2871,51105.0,VA,Lee,6.0,6.0,0.0,0.234990013,0.24946987699999998,6.16190595,9.0,10.0,11.111111111,0.352485019,0.41578312799999995,17.957673277999998,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
