,FIPS,State,County,REDEMP_SNAPS12,REDEMP_SNAPS17,PCH_REDEMP_SNAPS_12_17,PCT_SNAP12*,PCT_SNAP17*,PCH_SNAP_12_17*,PC_SNAPBEN12,PC_SNAPBEN17,PCH_PC_SNAPBEN_12_17,SNAP_PART_RATE11*,SNAP_PART_RATE16*,SNAP_OAPP09*,SNAP_OAPP16*,SNAP_CAP09*,SNAP_CAP16*,SNAP_BBCE09*,SNAP_BBCE16*,SNAP_REPORTSIMPLE09*,SNAP_REPORTSIMPLE16*,PCT_NSLP12*,PCT_NSLP17*,PCH_NSLP_12_17*,PCT_FREE_LUNCH10,PCT_FREE_LUNCH15,PCT_REDUCED_LUNCH10,PCT_REDUCED_LUNCH15,PCT_SBP12*,PCT_SBP17*,PCH_SBP_12_17*,PCT_SFSP12*,PCT_SFSP17*,PCH_SFSP_12_17*,PC_WIC_REDEMP11,PC_WIC_REDEMP16,PCH_PC_WIC_REDEMP_11_16,REDEMP_WICS11,REDEMP_WICS16,PCH_REDEMP_WICS_11_16,PCT_WIC12*,PCT_WIC17*,PCH_WIC_12_17*,PCT_WICINFANTCHILD14*,PCT_WICINFANTCHILD16*,PCH_WICINFANTCHILD_14_16*,PCT_WICWOMEN14*,PCT_WICWOMEN16*,PCH_WICWOMEN_14_16*,PCT_CACFP12*,PCT_CACFP17*,PCH_CACFP_12_17*,FDPIR12,FDPIR15,PCH_FDPIR_12_15,FOOD_BANKS18,geo_type
2830,51021.0,VA,Bland,20825.154999999995,44020.9225,111.3834086709079,11.16028890088923,9.156390224580344,-2.0038986763088857,10.256410598754883,7.729658603668213,-24.635831832885746,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,30.32329988851728,26.543209876543212,11.594202898550725,8.888888888888891,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,,,,87.0,15383.5,17582.18359375,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2831,51023.0,VA,Botetourt,70329.33627376425,60588.25571428572,-13.850664709190994,11.16028890088923,9.156390224580344,-2.0038986763088857,5.6892523765563965,5.43805742263794,-4.41525411605835,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,16.091036134957076,19.0876602900988,4.412058295068876,3.994113937355477,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,,,,34209.0,35027.69140625,2.393204689025879,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2832,51025.0,VA,Brunswick,56810.9421319797,135843.32966292134,139.11472784122898,11.16028890088923,9.156390224580344,-2.0038986763088857,27.48263359069824,22.7006893157959,-17.39987564086914,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,70.48164043872198,95.56566230812962,10.300429184549355,0.0,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,,,,93699.0,139311.9375,48.68028259277344,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2833,51027.0,VA,Buchanan,208013.574893617,230270.42476190478,10.699710285576526,11.16028890088923,9.156390224580344,-2.0038986763088857,22.01528549194336,23.992128372192386,8.979410171508789,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,53.62967700671571,58.621837549933424,10.809082187400065,10.286284953395473,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,13.120844841003418,14.78416919708252,12.676960945129395,78124.7890625,81749.0625,4.639082431793213,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2834,51029.0,VA,Buckingham,227066.85570552148,149422.26227027026,-34.19459576960318,11.16028890088923,9.156390224580344,-2.0038986763088857,26.096593856811523,18.88368034362793,-27.639291763305664,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,52.28501228501229,56.64403491755577,8.402948402948402,8.874878758486906,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,,,,60272.66796875,57118.0703125,-5.233877658843994,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2835,51031.0,VA,Campbell,211113.6980604134,146693.10668789808,-30.514643040396358,11.16028890088923,9.156390224580344,-2.0038986763088857,,,,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,30.76923076923077,36.66708653482807,5.640243902439026,6.512155183272452,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,11.102646827697754,9.881443977355957,-10.999204635620117,101367.1640625,77968.828125,-23.08275604248047,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2836,51033.0,VA,Caroline,175332.2090625,105637.20876190477,-39.750255057672454,11.16028890088923,9.156390224580344,-2.0038986763088857,23.26391220092773,15.703139305114744,-32.50000762939453,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,41.13225276015974,45.33487297921478,6.6478740897345565,7.182448036951501,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,,,,115834.5,104439.8046875,-9.837047576904297,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2837,51035.0,VA,Carroll,97057.4281865285,61728.96321428571,-36.399547806219694,11.16028890088923,9.156390224580344,-2.0038986763088857,,,,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,41.097424412094064,47.12967708867247,8.64501679731243,8.892875448487953,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,9.574970245361328,,,57626.0,102258.7109375,77.45238494873047,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2838,51036.0,VA,Charles City,,,,11.16028890088923,9.156390224580344,-2.0038986763088857,20.453269958496094,15.741004943847654,-23.03917694091797,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,54.739336492891,46.731571627260074,8.530805687203793,8.762169680111267,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,,,,,,,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2839,51037.0,VA,Charlotte,120414.73999999998,111822.05283018868,-7.135909748101684,11.16028890088923,9.156390224580344,-2.0038986763088857,22.367889404296875,17.671974182128906,-20.994001388549805,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,44.3916349809886,47.91344667697064,9.743346007604565,7.470376094796497,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,,,,134973.0,98667.640625,-26.898239135742188,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2840,51041.0,VA,Chesterfield,312422.50430898095,251227.18362913906,-19.587360012747567,11.16028890088923,9.156390224580344,-2.0038986763088857,12.438809394836426,9.703656196594238,-21.988866806030273,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,17.141510862797233,25.618934276471283,3.077932786968009,4.668197589634422,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,10.981260299682617,9.393556594848633,-14.458301544189453,106577.7890625,88303.0859375,-17.146821975708008,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2841,51043.0,VA,Clarke,99426.58857142855,36481.97243697479,-63.307629316109974,11.16028890088923,9.156390224580344,-2.0038986763088857,7.109254360198975,3.78526782989502,-46.75576782226562,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,15.80211335254563,17.714570858283434,3.4582132564841497,3.74251497005988,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,,,,43118.0,10255.5302734375,-76.21520233154297,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2842,51045.0,VA,Craig,,79890.164,,11.16028890088923,9.156390224580344,-2.0038986763088857,12.6670560836792,12.593836784362793,-0.5780293345451355,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,32.31197771587744,41.733547351524884,6.545961002785514,10.754414125200643,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,,,,43193.0,13339.0654296875,-69.1175308227539,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2843,51047.0,VA,Culpeper,308976.92924623116,200906.95284634762,-34.976713848353384,11.16028890088923,9.156390224580344,-2.0038986763088857,15.842408180236815,11.188136100769043,-29.37856483459473,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,32.074983839689715,37.252490468577044,5.921137685843568,8.080186938875906,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,14.372177124023438,11.86463451385498,-17.447200775146484,170105.5,119415.171875,-29.799346923828125,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2844,51049.0,VA,Cumberland,57757.46423076924,55419.78199999999,-4.047411467769893,11.16028890088923,9.156390224580344,-2.0038986763088857,27.50110054016113,21.880203247070312,-20.43880844116211,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,55.489021956087825,61.329521086490345,7.850964737192283,6.647605432451751,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,,,,18634.0,,,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2845,51051.0,VA,Dickenson,119334.75052264804,121079.73799999998,1.462262643286598,11.16028890088923,9.156390224580344,-2.0038986763088857,22.997283935546875,22.34699821472168,-2.8276631832122803,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,44.34748115827053,47.84296807592752,8.5680285600952,8.498705780845556,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,,,,62698.0,98268.1171875,56.732460021972656,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2846,51053.0,VA,Dinwiddie,217064.99250000002,179756.21113402062,-17.187838967621367,11.16028890088923,9.156390224580344,-2.0038986763088857,,,,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,46.49890590809628,44.7713897691263,7.899343544857768,7.288365776369398,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,12.131007194519045,,,85259.75,94758.6171875,11.141092300415039,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2847,51057.0,VA,Essex,533129.8283076923,282684.61595375725,-46.976402192486646,11.16028890088923,9.156390224580344,-2.0038986763088857,30.55830192565918,22.0574893951416,-27.818340301513672,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,58.139534883720934,55.339153794492944,8.078335373317014,7.991940899932841,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,,,,86312.3359375,79463.5859375,-7.934844970703125,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2848,51059.0,VA,Fairfax,212766.4815744275,187065.5969891501,-12.079385998723216,11.16028890088923,9.156390224580344,-2.0038986763088857,,,,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,19.8101432715127,21.15960444174355,4.98022325744924,5.956024529031545,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,9.66202163696289,8.342190742492676,-13.65998649597168,177680.0625,122269.6640625,-31.185489654541016,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2849,51061.0,VA,Fauquier,170158.24243093922,107881.19639097743,-36.59948830585605,11.16028890088923,9.156390224580344,-2.0038986763088857,8.597257614135742,5.180066585540772,-39.74745559692383,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,18.955078125,20.0731981981982,4.560546875,4.635885885885887,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,7.107655048370361,5.114410400390625,-28.04363250732422,93870.796875,58653.76171875,-37.51649856567383,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2850,51063.0,VA,Floyd,139567.6912751678,111557.80438356166,-20.06903362496885,11.16028890088923,9.156390224580344,-2.0038986763088857,15.812325477600098,13.133397102355955,-16.942026138305664,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,35.91101694915254,35.95622720166753,9.004237288135592,11.516414799374676,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,,,,50422.5,31813.5546875,-36.906036376953125,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
2851,51065.0,VA,Fluvanna,119577.02071942446,78315.40429530203,-34.50630913521311,11.16028890088923,9.156390224580344,-2.0038986763088857,8.856480598449707,7.022153377532959,-20.711694717407227,75.465,75.486,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,55.86189436783564,51.23776138495022,-4.624132982885413,20.779220779220783,25.717501406865505,4.081632653061225,6.612267867191898,20.21660028396465,24.27111295592885,4.054512671964196,4.052089019337634,5.4030222243193515,1.3509332049817164,,,,31881.333984375,34262.31640625,7.468264579772949,1.9433887160481524,1.4425575937246902,-0.5008311223234623,20.96534459829461,19.13991380813982,-1.8254307901547904,2.0869810652812464,1.9200896271318184,-0.16689143814942795,0.8670165165077149,1.229158844961405,0.36214232845369004,0.0,0.0,0.0,0.0,county
